dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1643090400,2022-01-25 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-3.5,10000,-11.24,-9.52,-5.91,-1.49,1021,,,51,5.36,338,8.94,,,,,0,800,Clear,sky is clear,01d
1643094000,2022-01-25 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.54,10000,-11.01,-8.31,-4.79,-0.93,1021,,,48,5.36,338,9.39,,,,,0,800,Clear,sky is clear,01d
1643097600,2022-01-25 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.52,10000,-10.53,-6.48,-3.58,0.76,1021,,,46,4.47,0,8.94,,,,,0,800,Clear,sky is clear,01d
1643101200,2022-01-25 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.01,10000,-10.15,-4.31,-0.91,1.64,1020,,,42,4.02,0,7.6,,,,,0,800,Clear,sky is clear,01d
1643104800,2022-01-25 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.12,10000,-9.77,-1.43,-0.81,3.54,1020,,,40,2.24,0,4.92,,,,,0,800,Clear,sky is clear,01d
1643108400,2022-01-25 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.37,10000,-9.64,1.19,0.3,4.89,1019,,,37,1.34,0,2.24,,,,,0,800,Clear,sky is clear,01d
1643112000,2022-01-25 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.89,10000,-9.54,-0.13,0.86,4.36,1017,,,36,3.13,354,4.47,,,,,0,800,Clear,sky is clear,01d
1643115600,2022-01-25 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.91,10000,-9.21,-1.87,0.86,4.36,1016,,,37,6.26,326,8.49,,,,,0,800,Clear,sky is clear,01d
1643119200,2022-01-25 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.84,10000,-9.27,-1.32,1.42,4.07,1016,,,37,4.92,336,4.92,,,,,0,800,Clear,sky is clear,01d
1643122800,2022-01-25 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.41,10000,-10.56,-1.61,0.86,3.51,1016,,,34,4.47,326,5.36,,,,,0,800,Clear,sky is clear,01d
1643126400,2022-01-25 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.27,10000,-11.15,-4.34,-0.67,2.7,1025,,,35,7.15,343,7.6,,,,,0,800,Clear,sky is clear,01n
1643130000,2022-01-25 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.89,10000,-11.78,-3.76,-0.81,2.4,1016,,,34,4.92,3,4.92,,,,,0,800,Clear,sky is clear,01n
1643133600,2022-01-25 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.44,10000,-11.2,-4.32,-1.78,1.87,1026,,,37,4.92,0,7.6,,,,,0,800,Clear,sky is clear,01n
1643137200,2022-01-25 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.15,10000,-11.14,-4.41,-2.67,1.85,1017,,,38,4.47,0,7.6,,,,,0,800,Clear,sky is clear,01n
1643140800,2022-01-25 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.35,10000,-11.29,-5.03,-2.33,1.32,1026,,,39,4.47,0,6.26,,,,,0,800,Clear,sky is clear,01n
1643144400,2022-01-25 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.31,10000,-11.54,-4.68,-2.33,1.29,1017,,,38,4.02,0,6.71,,,,,0,800,Clear,sky is clear,01n
1643148000,2022-01-25 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.47,10000,-12.29,-5.46,-3.13,1.29,1017,,,36,4.92,0,8.05,,,,,0,800,Clear,sky is clear,01n
1643151600,2022-01-25 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.84,10000,-12.03,-5.64,-3.11,0.76,1017,,,38,4.47,338,7.6,,,,,0,800,Clear,sky is clear,01n
1643155200,2022-01-26 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.3,10000,-11.89,-5.9,-4,0.74,1017,,,40,4.02,338,7.15,,,,,0,800,Clear,sky is clear,01n
1643158800,2022-01-26 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.61,10000,-11.63,-6.59,-4.56,0.45,1017,,,42,4.47,0,6.71,,,,,0,800,Clear,sky is clear,01n
1643162400,2022-01-26 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.48,10000,-11.25,-6.12,-3.43,0.45,1016,,,43,4.02,0,6.26,,,,,0,800,Clear,sky is clear,01n
1643166000,2022-01-26 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.07,10000,-11.29,-6.11,-5.44,0.45,1016,,,45,3.13,0,4.92,,,,,0,800,Clear,sky is clear,01n
1643169600,2022-01-26 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.25,,-11.71,-6.72,-4.56,0.45,1015,,,44,3.58,0,6.26,,,,,0,800,Clear,sky is clear,01n
1643173200,2022-01-26 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.17,,-11.38,-6.62,-5.11,0.45,1015,,,45,3.58,0,5.36,,,,,0,800,Clear,sky is clear,01n
1643176800,2022-01-26 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.64,,-11.4,-5.16,-5.44,0.74,1014,,,43,2.68,2,3.13,,,,,0,800,Clear,sky is clear,01d
1643180400,2022-01-26 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.16,,-10.29,-3.39,-2.89,1.87,1015,,,42,2.68,0,6.26,,,,,0,800,Clear,sky is clear,01d
1643184000,2022-01-26 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.26,10000,-9.38,-3.03,-1.36,3.62,1016,,,41,4.47,0,7.6,,,,,0,800,Clear,sky is clear,01d
1643187600,2022-01-26 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.56,10000,-8.89,-1.15,0.45,4.34,1016,,,39,4.02,0,6.71,,,,,0,800,Clear,sky is clear,01d
1643191200,2022-01-26 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.15,10000,-7.91,1.39,1.87,6.01,1016,,,38,3.13,0,7.6,,,,,0,800,Clear,sky is clear,01d
1643194800,2022-01-26 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.39,10000,-6.91,2.88,4.09,7.19,1015,,,38,3.13,338,6.26,,,,,0,800,Clear,sky is clear,01d
1643198400,2022-01-26 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.55,10000,-5.39,4,5.64,7.75,1013,,,40,3.58,319,4.02,,,,,0,800,Clear,sky is clear,01d
1643202000,2022-01-26 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.78,10000,-5.2,6.78,5.3,8.23,1013,,,40,0.89,295,7.15,,,,,0,800,Clear,sky is clear,01d
1643205600,2022-01-26 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.35,10000,-4.7,3.27,4.33,8.23,1013,,,43,4.47,333,5.36,,,,,20,801,Clouds,few clouds,02d
1643209200,2022-01-26 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.57,10000,-3.56,2.81,4.19,6.92,1022,,,50,3.58,334,6.71,,,,,20,801,Clouds,few clouds,02d
1643212800,2022-01-26 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.63,10000,-3.43,1.14,3.08,5.76,1022,,,54,4.47,324,5.36,,,,,20,801,Clouds,few clouds,02n
1643216400,2022-01-26 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.3,10000,-3.27,0.09,2.53,5.64,1023,,,56,5.81,330,5.81,,,,,20,801,Clouds,few clouds,02n
1643220000,2022-01-26 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.25,10000,-3.1,2.73,2.67,5.28,1023,,,57,1.79,349,4.02,,,,,20,801,Clouds,few clouds,02n
1643223600,2022-01-26 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.76,10000,-3.51,0.6,2.11,4.73,1023,,,57,3.58,341,4.02,,,,,0,800,Clear,sky is clear,01n
1643227200,2022-01-26 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.36,10000,-3.64,0.11,1.55,4.73,1024,,,58,3.58,6,4.02,,,,,0,800,Clear,sky is clear,01n
1643230800,2022-01-26 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.85,10000,-3.47,-0.18,1,3.8,1024,,,61,3.13,11,4.02,,,,,0,800,Clear,sky is clear,01n
1643234400,2022-01-26 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.52,10000,-4.14,-0.2,0.21,4.64,1025,,,59,2.68,7,3.13,,,,,0,800,Clear,sky is clear,01n
1643238000,2022-01-26 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.29,10000,-4.53,0.46,-0.67,3.8,1024,,,58,1.79,348,2.24,,,,,0,800,Clear,sky is clear,01n
1643241600,2022-01-27 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.9,10000,-4.66,-0.51,-1.55,3.8,1024,,,59,2.24,7,2.68,,,,,0,800,Clear,sky is clear,01n
1643245200,2022-01-27 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.34,10000,-5.13,0.03,-2.36,3.24,1025,,,59,1.34,351,1.79,,,,,0,800,Clear,sky is clear,01n
1643248800,2022-01-27 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.35,,-5.12,1.35,-2,3.05,1024,,,59,0.89,297,1.34,,,,,6,800,Clear,sky is clear,01n
1643252400,2022-01-27 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.18,,-4.68,1.18,-2.55,2.98,1024,,,62,0.45,0,1.34,,,,,6,800,Clear,sky is clear,01n
1643256000,2022-01-27 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.58,10000,-5,0.58,-3.52,2.96,1015,,,63,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01n
1643259600,2022-01-27 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.29,,-5.07,0.29,-3.52,2.43,1014,,,64,0.45,289,0.89,,,,,0,800,Clear,sky is clear,01n
1643263200,2022-01-27 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.2,,-4.96,0.2,-2.46,3.23,1016,,,65,0.45,0,0.89,,,,,0,800,Clear,sky is clear,01d
1643266800,2022-01-27 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.87,,-3.73,1.87,-1.16,4.34,1016,,,64,0.89,252,0.89,,,,,0,800,Clear,sky is clear,01d
1643270400,2022-01-27 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.96,,-2.81,2.96,0.32,6.01,1017,,,64,0.89,278,0.89,,,,,6,800,Clear,sky is clear,01d
1643274000,2022-01-27 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.25,10000,-1.72,4.25,2.64,7.51,1018,,,64,0.45,0,1.34,,,,,20,801,Clouds,few clouds,02d
1643277600,2022-01-27 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.35,10000,-1.57,5.35,4.09,8.3,1017,,,60,0.45,0,1.34,,,,,20,801,Clouds,few clouds,02d
1643281200,2022-01-27 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.11,10000,-1.35,6.11,4.72,8.3,1017,,,58,0.89,0,2.24,,,,,20,801,Clouds,few clouds,02d
1643284800,2022-01-27 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.04,10000,-1.66,4.87,5.64,8.62,1015,,,53,3.13,336,3.58,,,,,20,801,Clouds,few clouds,02d
1643288400,2022-01-27 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.54,10000,-2.19,7.04,5.92,9.09,1016,,,49,1.34,0,5.36,0.25,,,,20,500,Rain,light rain,10d
1643292000,2022-01-27 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.4,10000,-2.8,6.88,5.86,8.86,1016,,,47,1.34,0,3.58,,,,,20,801,Clouds,few clouds,02d
1643295600,2022-01-27 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.02,10000,-2.86,5.93,5.3,8.54,1014,,,48,1.79,0,4.47,,,,,20,801,Clouds,few clouds,02d
1643299200,2022-01-27 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.1,10000,-2.21,4.42,4.25,7.75,1024,,,54,2.24,8,2.24,,,,,20,801,Clouds,few clouds,02n
1643302800,2022-01-27 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.38,10000,-2.37,3.2,3.45,6.64,1024,,,56,2.68,347,2.68,,,,,20,801,Clouds,few clouds,02n
1643306400,2022-01-27 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.65,10000,-2.56,2.72,2.59,6.03,1024,,,58,2.24,11,2.68,,,,,20,801,Clouds,few clouds,02n
1643310000,2022-01-27 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.29,10000,-2.86,2.77,1.48,6.03,1024,,,58,1.79,14,2.24,,,,,20,801,Clouds,few clouds,02n
1643313600,2022-01-27 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.37,10000,-3.03,1.71,0.37,5.48,1024,,,61,1.79,340,1.79,,,,,20,801,Clouds,few clouds,02n
1643317200,2022-01-27 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.6,10000,-3.49,2.6,0.11,4.72,1023,,,62,0.89,353,1.34,,,,,20,801,Clouds,few clouds,02n
1643320800,2022-01-27 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.39,10000,-3.48,0.07,-0.44,4.09,1024,,,63,2.24,349,2.68,,,,,20,801,Clouds,few clouds,02n
1643324400,2022-01-27 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.8,10000,-3.97,0.55,-1.36,4.07,1015,,,63,1.34,11,2.24,,,,,20,801,Clouds,few clouds,02n
1643328000,2022-01-28 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.67,,-4.08,1.67,-1.3,3.51,1013,,,63,0.89,0,1.34,,,,,0,800,Clear,sky is clear,01n
1643331600,2022-01-28 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.41,,-4.12,1.41,-1.35,3.51,1014,,,64,0.45,0,0.89,,,,,0,800,Clear,sky is clear,01n
1643335200,2022-01-28 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.08,,-4.21,1.08,-2.41,3.08,1013,,,65,0.45,0,1.34,,,,,36,802,Clouds,scattered clouds,03n
1643338800,2022-01-28 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.11,,-4.19,1.11,-2.41,3.78,1011,,,65,0.45,0,1.34,,,,,36,802,Clouds,scattered clouds,03n
1643342400,2022-01-28 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.1,,-4.2,1.1,-0.72,3.78,1011,,,65,0.45,0,0.89,,,,,36,802,Clouds,scattered clouds,03n
1643346000,2022-01-28 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.09,,-4.03,1.09,-2.41,3.78,1011,,,66,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01n
1643349600,2022-01-28 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.11,,-3.48,1.11,-1,3.51,1012,,,69,0.45,0,0.89,,,,,0,800,Clear,sky is clear,01d
1643353200,2022-01-28 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.38,,-2.27,3.38,1.5,5.46,1012,,,65,0.45,348,0.89,,,,,0,800,Clear,sky is clear,01d
1643356800,2022-01-28 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.87,10000,-1.39,4.87,1.43,7.51,1013,,,63,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01d
1643360400,2022-01-28 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.76,10000,-0.84,5.76,4.09,8.17,1013,,,62,0.89,0,2.24,,,,,0,800,Clear,sky is clear,01d
1643364000,2022-01-28 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.55,10000,-1.24,7.55,4.65,9.89,1012,,,53,0.89,0,1.79,,,,,0,800,Clear,sky is clear,01d
1643367600,2022-01-28 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.42,10000,-1.72,8.03,5.76,10.25,1012,,,48,1.34,0,2.24,,,,,0,800,Clear,sky is clear,01d
1643371200,2022-01-28 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,9.17,10000,-1.36,9.17,6.87,11.02,1011,,,47,0.89,0,2.24,,,,,0,800,Clear,sky is clear,01d
1643374800,2022-01-28 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,9.59,10000,-1.28,9.59,7.43,11.55,1011,,,46,0.89,0,1.79,,,,,0,800,Clear,sky is clear,01d
1643378400,2022-01-28 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,9.95,10000,-0.99,9.95,7.98,11.56,1010,,,46,0.45,0,1.79,,,,,0,800,Clear,sky is clear,01d
1643382000,2022-01-28 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,9.7,10000,-1.19,9.7,8.54,10.53,1009,,,46,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01d
1643385600,2022-01-28 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.76,10000,-0.19,7.76,5.29,8.81,1019,,,57,0.45,222,0.45,,,,,0,800,Clear,sky is clear,01n
1643389200,2022-01-28 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.19,10000,-0.87,7.19,4.73,8.51,1011,,,56,0.45,0,0.89,,,,,0,800,Clear,sky is clear,01n
1643392800,2022-01-28 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.54,,-0.99,4.94,3.62,8.54,1019,,,58,2.24,0,4.47,,,,,0,800,Clear,sky is clear,01n
1643396400,2022-01-28 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.96,,-1.28,5.44,4.56,8.25,1020,,,55,2.24,329,2.68,,,,,0,800,Clear,sky is clear,01n
1643400000,2022-01-28 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.82,10000,-1.84,4.33,3.64,8.25,1020,,,53,3.58,11,4.02,0.25,,,,0,500,Rain,light rain,10n
1643403600,2022-01-28 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.9,10000,-1.78,4.43,4.89,7.73,1020,,,53,3.58,25,4.02,,,,,0,800,Clear,sky is clear,01n
1643407200,2022-01-28 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.7,10000,-2.17,4.78,5.44,7.73,1021,,,52,2.68,315,3.13,,,,,0,800,Clear,sky is clear,01n
1643410800,2022-01-28 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.32,10000,-2.03,4.32,4.89,7.64,1022,,,54,2.68,323,4.02,,,,,20,801,Clouds,few clouds,02n
1643414400,2022-01-29 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.81,,-2.02,3.1,4.89,7.17,1021,,,56,3.58,327,4.92,,,,,0,800,Clear,sky is clear,01n
1643418000,2022-01-29 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.06,10000,-2.47,4.01,4.73,7.64,1021,,,53,2.68,355,3.58,,,,,20,801,Clouds,few clouds,02n
1643421600,2022-01-29 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.36,10000,-2.61,3.18,4.33,6.64,1021,,,55,2.68,353,4.02,,,,,20,801,Clouds,few clouds,02n
1643425200,2022-01-29 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.45,10000,-2.75,2.66,4.33,7.67,1021,,,54,3.58,346,4.02,,,,,20,801,Clouds,few clouds,02n
1643428800,2022-01-29 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.52,10000,-2.91,3.04,4.33,6.64,1022,,,53,3.13,3,3.13,,,,,20,801,Clouds,few clouds,02n
1643432400,2022-01-29 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.4,10000,-2.57,4.06,3.78,7.12,1022,,,55,1.79,14,3.13,,,,,40,802,Clouds,scattered clouds,03n
1643436000,2022-01-29 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.48,10000,-2.72,2.99,3.45,6.64,1022,,,54,3.13,352,3.58,,,,,40,802,Clouds,scattered clouds,03d
1643439600,2022-01-29 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.78,10000,-2.48,4.05,4.19,6.64,1022,,,54,2.24,321,2.68,,,,,75,803,Clouds,broken clouds,04d
1643443200,2022-01-29 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.54,10000,-2.3,5.37,5.37,7.75,1022,,,52,1.79,332,2.24,,,,,40,802,Clouds,scattered clouds,03d
1643446800,2022-01-29 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.33,10000,-1.88,6.29,5.67,8.54,1022,,,51,1.79,293,4.02,,,,,40,802,Clouds,scattered clouds,03d
1643450400,2022-01-29 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.64,10000,-2.36,6.64,6.02,9.62,1014,,,48,1.79,338,4.92,,,,,40,802,Clouds,scattered clouds,03d
1643454000,2022-01-29 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.18,10000,-2.01,7.18,4.97,9.41,1014,,,51,0.89,113,3.58,,1,,,75,500,Rain,light rain,10d
1643457600,2022-01-29 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.58,10000,-1.45,6.16,6,9.34,1014,,,52,2.24,338,5.36,,1,,,75,500,Rain,light rain,10d
1643461200,2022-01-29 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.88,10000,-1.67,7.88,6.56,9.34,1022,,,50,0.89,338,2.24,,1,,,75,500,Rain,light rain,10d
1643464800,2022-01-29 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.32,10000,-1.55,8.32,7.11,9.81,1021,,,49,0.89,225,2.24,,0.81,,,40,500,Rain,light rain,10d
1643468400,2022-01-29 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.09,10000,-1.03,8.09,6.78,9.41,1021,,,52,0.45,0,1.34,,0.81,,,40,500,Rain,light rain,10d
1643472000,2022-01-29 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.47,10000,-1.77,5.39,5.11,8.81,1021,,,51,3.13,354,3.58,,0.81,,,20,500,Rain,light rain,10n
1643475600,2022-01-29 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.92,10000,-1.99,4.21,5.3,7.98,1022,,,52,4.02,338,6.71,,1,,,20,500,Rain,light rain,10n
1643479200,2022-01-29 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.05,10000,-2.25,2.69,3.56,7.64,1023,,,54,4.92,338,7.6,,1,,,40,500,Rain,light rain,10n
1643482800,2022-01-29 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.4,10000,-2.36,2.34,2.59,6.87,1023,,,56,4.02,338,6.71,,1,,,40,500,Rain,light rain,10n
1643486400,2022-01-29 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.51,10000,-2.89,2.17,1.4,6.32,1023,,,57,2.68,338,5.36,,0.13,,,20,500,Rain,light rain,10n
1643490000,2022-01-29 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.14,10000,-3.19,1.73,1.34,5.83,1023,,,57,2.68,338,5.81,,0.13,,,20,500,Rain,light rain,10n
1643493600,2022-01-29 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.11,,-3.86,1.34,1.34,5.74,1013,,,54,3.13,0,5.81,,0.13,,,100,500,Rain,light rain,10n
1643497200,2022-01-29 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.69,,-3.57,0.52,0.23,4.92,1022,,,57,3.58,0,5.81,,,,,0,800,Clear,sky is clear,01n
1643500800,2022-01-30 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.23,,-3.75,-0.04,1.22,4.91,1022,,,58,3.58,0,7.15,,,,,0,800,Clear,sky is clear,01n
1643504400,2022-01-30 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.86,,-3.86,-0.78,0.51,4.65,1021,,,59,4.02,0,7.6,,,,,0,800,Clear,sky is clear,01n
1643508000,2022-01-30 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.55,,-4.32,-0.87,-0.05,4.35,1020,,,58,3.58,0,5.81,,,,,12,801,Clouds,few clouds,02n
1643511600,2022-01-30 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.73,,-4.37,0.97,0.51,4.09,1020,,,57,1.79,0,4.92,,,,,12,801,Clouds,few clouds,02n
1643515200,2022-01-30 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.73,,-4.22,1.73,-0.61,3.24,1019,,,62,0.89,273,0.89,,,,,12,801,Clouds,few clouds,02n
1643518800,2022-01-30 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.33,,-4.56,0.02,-1.16,2.69,1019,,,62,1.34,278,1.79,,,,,0,800,Clear,sky is clear,01n
1643522400,2022-01-30 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.47,,-4.63,1.47,-0.24,4.07,1010,,,61,0.89,339,0.89,,,,,0,800,Clear,sky is clear,01d
1643526000,2022-01-30 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.8,,-4.11,2.8,0.21,4.62,1009,,,58,0.45,180,1.79,,,,,0,800,Clear,sky is clear,01d
1643529600,2022-01-30 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.93,10000,-3.16,3.93,1.64,6.64,1009,,,58,0.45,135,0.89,,,,,0,800,Clear,sky is clear,01d
1643533200,2022-01-30 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.17,10000,-3.8,5.49,4.09,7.61,1010,,,47,1.34,0,4.47,,,,,0,800,Clear,sky is clear,01d
1643536800,2022-01-30 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.22,10000,-3.46,6.68,5.3,8.19,1010,,,45,1.34,0,2.68,,,,,0,800,Clear,sky is clear,01d
1643540400,2022-01-30 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.45,10000,-3.02,7.45,5.76,9.73,1009,,,46,0.89,0,2.68,,,,,0,800,Clear,sky is clear,01d
